scorer,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina
labeled-data/3-02-2023_geoG1_winnow1/img046.png,755.2335876382326,539.9556775154362,774.3418009265429,560.1879033501175,758.6056252773461,586.040191916655,678.8007344849917,610.7684679368211,377.5653720575128,541.0796900618072,389.92951006759586,487.12708783599015,560.7794171160167,381.4699084770983,607.9879440636067,434.2984981565442,556.283366930532,479.25900001139183,512.4468776220556,435.4225107029154
labeled-data/3-02-2023_geoG1_winnow1/img052.png,749.6135249063767,542.2037026081784,767.5977256483158,560.1879033501175,749.6135249063767,578.1721040920565,675.4286968458781,608.5204428440787,371.9453093256568,557.9398782573751,388.80549752122465,492.7471505678461,550.6633041986761,383.7179335698407,602.3678813317508,433.17448561017306,554.0353418377896,472.5149247331647,503.45477725108606,433.17448561017306
labeled-data/3-02-2023_geoG1_winnow1/img054.png,749.6135249063766,537.7076524226936,766.4737131019444,565.8079660819734,752.9855625454902,575.9240789993141,666.4365964749086,616.3885306686769,371.9453093256568,562.4359284428599,382.06142224299754,511.85536385615626,545.0432414668201,383.71793356984057,600.1198562390084,428.6784354246882,554.0353418377897,480.3830125577629,506.8268148901996,434.29849815654416
labeled-data/3-02-2023_geoG1_winnow1/img065.png,747.3654998136342,542.2037026081784,778.8378511120277,570.3040162674581,733.87734925718,644.4888443279567,658.5685086503104,633.2487188642449,357.3331462228313,562.4359284428599,368.5732716865432,501.7392509388156,532.679103456737,390.46200884806774,587.7557182289254,430.9264605174306,543.9192289204489,473.6389372795358,495.5866894264877,434.29849815654416
labeled-data/3-02-2023_geoG1_winnow1/img078.png,742.8694496281496,523.0954893198682,765.3497005555732,544.4517277009209,739.497411989036,593.9082797412532,667.5606090212798,605.1484052049651,356.2091336764601,560.1879033501175,355.08512113008896,519.7234516807546,539.423178734964,382.5939210234694,585.507693136183,421.9343601464611,534.9271285494794,471.3909121867934,488.84261414826057,427.554422878317
labeled-data/3-02-2023_geoG1_winnow1/img088.png,742.8694496281496,506.23530112430035,765.3497005555732,524.2195018662394,746.2414872672632,565.8079660819734,665.3125839285374,599.5283424731091,351.7130834909754,555.6918531646327,370.8212967792856,512.9793764025275,534.9271285494794,375.84984574524225,592.25176841441,408.4462095900068,539.423178734964,466.89486200130864,491.090639241003,421.9343601464611
labeled-data/3-02-2023_geoG1_winnow1/img094.png,758.6056252773462,496.1191882069596,786.7059389366259,524.2195018662394,763.101675462831,563.5599409892311,676.5527093922494,588.2882170093972,367.44925914017205,589.4122295557684,387.68148497485345,524.2195018662394,540.5471912813352,357.8656450033032,601.2438687853796,400.5781217654084,567.5234923942439,456.77874908396797,504.5787897974572,424.1823852392034
labeled-data/3-02-2023_geoG1_winnow1/img096.png,761.9776629164598,494.9951756605884,788.9539640293683,517.4754265880122,769.845750741058,552.3198155255191,679.9247470313628,582.6681542775412,376.44135951114157,569.180003721087,393.3015477067094,512.9793764025275,555.1593543841607,363.48570773515917,613.6080067954626,405.0741719508932,558.5313920232743,454.53072399122556,506.8268148901996,410.69423468274914
labeled-data/3-02-2023_geoG1_winnow1/img106.png,788.9539640293683,477.01097491864937,809.1861898640498,496.1191882069596,799.0700769467089,530.9635771444665,733.87734925718,554.5678406182615,397.7975978921942,544.4517277009209,416.90581118050443,487.1270878359901,586.6317056825542,347.74953208596247,632.7162200837729,402.8261468581508,588.8797307752966,443.2905985275137,530.4310783639946,402.8261468581508
labeled-data/3-02-2023_geoG1_winnow1/img114.png,799.0700769467089,461.2747992694527,819.3023027813904,480.3830125577629,809.1861898640498,501.7392509388156,735.0013618035512,543.3277151545497,409.03772335590605,533.2116022372089,418.0298237268756,479.2590000113918,579.887630404327,342.12946935410656,637.2122702692577,388.21398375532533,601.2438687853796,443.2905985275137,542.7952163740777,400.5781217654084
labeled-data/3-02-2023_geoG1_winnow1/img121.png,803.5661271321937,453.4067114448544,823.7983529668752,465.7708494549375,812.5582275031634,486.0030752896189,745.117474720892,524.2195018662394,420.277848819618,511.85536385615626,427.0219240978451,454.53072399122556,586.6317056825542,333.13736898313704,647.3283831865983,387.0899712089542,602.3678813317508,424.1823852392034,538.2991661885928,388.21398375532533
labeled-data/3-02-2023_geoG1_winnow1/img128.png,804.690139678565,436.5465232492865,824.9223655132464,450.0346738057408,815.930265142277,473.6389372795358,750.7375374527478,514.1033889488987,422.52587391236034,500.6152383924444,429.2699491905875,436.5465232492865,584.3836805898118,320.7732309730539,651.8244333720831,374.72583319887104,601.2438687853796,420.81034760008987,543.9192289204489,384.8419461162118
labeled-data/3-02-2023_geoG1_winnow1/img133.png,806.9381647713074,425.30639778557463,829.4184156987312,446.66263616662724,823.7983529668752,473.6389372795358,743.9934621745208,520.8474642271258,436.0140244688146,503.98727603155794,432.64198682970107,443.2905985275137,590.0037433216676,319.64921842668275,652.9484459184544,366.8577453742727,603.491893878122,419.68633505371866,546.1672540131913,375.84984574524225
labeled-data/3-02-2023_geoG1_winnow1/img142.png,813.6822400495346,428.6784354246882,837.2865035233294,446.66263616662724,828.29440315236,478.1349874650206,763.101675462831,511.85536385615626,436.0140244688146,492.74715056784606,438.26204956155703,426.43041033194584,594.4997935071524,318.52520588031155,654.0724584648256,361.23768264241676,609.1119566099778,409.57022213637794,550.6633041986761,374.72583319887104
labeled-data/3-02-2023_geoG1_winnow1/img155.png,819.3023027813904,436.5465232492865,844.0305788015567,448.91066125936965,829.4184156987312,483.75505019687654,765.3497005555732,514.1033889488987,416.90581118050443,492.74715056784606,438.26204956155703,427.554422878317,590.0037433216676,315.153168241198,656.320483557568,369.10577046701513,612.4839942490914,411.81824722912035,554.0353418377897,374.72583319887104
labeled-data/3-02-2023_geoG1_winnow1/img163.png,822.674340420504,437.6705357956577,844.0305788015567,447.78664871299844,830.5424282451024,483.75505019687654,750.7375374527478,520.8474642271258,431.51797428332986,500.6152383924444,440.51007465429944,436.5465232492865,600.1198562390086,323.0212560657962,665.3125839285374,362.36169518878796,598.9958436926372,415.1902848682339,552.9113292914185,376.97385829161345
labeled-data/3-02-2023_geoG1_winnow1/img174.png,820.4263153277616,436.5465232492865,842.9065662551855,451.158686352112,829.4184156987312,472.5149247331646,754.1095750918614,521.971476773497,441.63408720067054,523.0954893198682,439.38606210792824,462.39881181582393,606.8639315172354,315.153168241198,659.6925211966814,358.9896575496744,611.3599817027202,411.81824722912035,555.1593543841607,376.97385829161345
