scorer,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina
labeled-data/2-07-2023_geoF1_winnow2/img29.png,675.4972968835671,527.1487067799711,697.9164090532385,537.8244744798146,684.0379110434419,570.9193543493295,612.5102674544903,613.6224251487035,328.53484663865265,602.94665744886,319.9942324787778,527.148706779971,474.7928641265089,421.4586065515201,531.3744329356796,464.16167735089425,484.401055056368,516.4729390801275,429.9546397871661,467.3644076608473
labeled-data/2-07-2023_geoF1_winnow2/img32.png,682.9703342734575,528.2162835499554,702.1867161331759,539.9596280197833,692.5785252033168,561.3111634194703,606.1048068345842,621.095462538594,323.1969627887309,608.2845412987818,326.39969309868394,544.2299350997207,469.4549802765871,421.4586065515201,533.5095864756482,470.56713797080033,480.1307479764306,515.4053623101431,436.3601004070722,462.02652381092554
labeled-data/2-07-2023_geoF1_winnow2/img33.png,684.0379110434419,529.2838603199398,701.1191393631915,539.9596280197833,692.5785252033168,569.8517775793451,603.9696532946155,624.2981928485472,309.3184647789343,582.6626988191574,326.39969309868394,522.8783997000337,477.99559443646194,423.59376009148883,533.5095864756482,468.4319844308316,482.26590151639937,514.3377855401588,438.49525394704096,462.02652381092554
labeled-data/2-07-2023_geoF1_winnow2/img35.png,686.1730645834106,529.2838603199398,703.2542929031603,538.8920512497989,695.7812555132698,569.8517775793451,602.9020765246312,625.3657696185314,311.453618318903,580.5275452791886,324.2645395587152,538.8920512497989,485.4686318263524,418.2558762415671,532.4420097056638,466.29683089086296,475.8604408964933,517.5405158501119,435.2925236370878,466.29683089086296
labeled-data/2-07-2023_geoF1_winnow2/img37.png,684.0379110434419,529.2838603199398,706.4570232131133,542.0947815597519,698.9839858232228,570.9193543493295,606.1048068345842,625.3657696185314,308.25088800894997,577.3248149692356,333.8727304885744,530.351437089924,483.33347828638375,424.6613368614732,536.7123167856013,457.7562167309881,482.26590151639937,513.2702087701745,433.15737009711916,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img40.png,689.3757948933637,531.4190138599084,708.592176753082,543.1623583297363,698.9839858232228,578.3923917392199,613.5778442244747,624.2981928485472,318.9266557087935,586.9330058990947,330.67000017862136,550.6353957196268,484.401055056368,420.3910297815358,534.5771632456326,470.56713797080033,494.00924598622726,512.2026320001901,437.4276771770566,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img45.png,692.5785252033168,531.4190138599084,716.0652141429724,546.3650886396894,703.2542929031603,583.7302755891417,605.0372300645998,631.7712302384375,314.65634862885605,588.0005826690791,325.3321163286996,543.1623583297363,492.9416692162429,422.5261833215045,540.9826238655387,468.4319844308316,492.9416692162429,518.6080926200962,439.56283071702524,463.09410058090987
labeled-data/2-07-2023_geoF1_winnow2/img47.png,693.646101973301,528.2162835499554,708.592176753082,545.297511869705,706.4570232131133,585.8654291291105,614.6454209944591,631.7712302384375,323.1969627887309,585.8654291291105,336.0078840285431,542.0947815597519,494.00924598622726,422.5261833215045,546.3205077154605,476.97259859070647,497.2119762961803,518.6080926200962,448.1034448769001,479.1077521306752
labeled-data/2-07-2023_geoF1_winnow2/img51.png,691.5109484333324,535.6893209398459,718.2003676829412,541.0272047897677,707.5245999830977,585.8654291291105,619.9833048443808,626.4333463885158,322.1293860187465,570.9193543493295,343.4809214184336,526.0811300099867,481.198324746415,423.59376009148883,540.9826238655387,464.16167735089425,499.34712983614895,519.6756693900805,448.1034448769001,476.97259859070647
labeled-data/2-07-2023_geoF1_winnow2/img53.png,695.7812555132698,535.6893209398459,720.3355212229098,545.297511869705,707.5245999830977,588.0005826690791,616.7805745344277,628.5684999284845,325.3321163286996,561.3111634194703,338.14303756851183,534.6217441698615,482.26590151639937,420.3910297815358,539.9150470955543,467.3644076608473,497.2119762961803,515.4053623101431,443.83313779696266,466.29683089086296
labeled-data/2-07-2023_geoF1_winnow2/img56.png,689.3757948933637,535.6893209398459,717.1327909129568,539.9596280197833,708.592176753082,579.4599685092043,605.0372300645998,632.8388070084219,325.3321163286996,569.8517775793451,333.8727304885744,542.0947815597519,490.8065156762742,422.5261833215045,545.2529309454761,469.499561200816,490.8065156762742,519.6756693900805,435.2925236370878,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img60.png,690.443371663348,531.4190138599084,712.8624838330194,538.8920512497989,705.3894464431289,569.8517775793451,608.2399603745529,629.6360766984689,328.53484663865265,583.7302755891417,338.14303756851183,536.7568977098301,490.8065156762742,427.86406717142626,543.1177774055075,473.7698682807534,487.60378536632106,525.0135532400022,437.4276771770566,469.499561200816
labeled-data/2-07-2023_geoF1_winnow2/img62.png,692.5785252033168,533.5541673998771,711.7949070630351,541.0272047897677,704.3218696731446,563.446316959439,625.3211886943026,616.8251554586566,323.1969627887309,582.6626988191574,331.7375769486057,544.2299350997207,490.8065156762742,427.86406717142626,539.9150470955543,474.83744505073776,489.73893890628983,516.4729390801275,435.2925236370878,464.16167735089425
labeled-data/2-07-2023_geoF1_winnow2/img65.png,694.7136787432854,531.4190138599084,709.6597535230663,539.9596280197833,704.3218696731446,559.1760098795016,624.2536119243182,616.8251554586566,338.14303756851183,595.4736200589696,337.07546079852744,545.297511869705,486.5362085963368,426.79649040144193,544.1853541754917,476.97259859070647,487.60378536632106,521.8108229300492,437.4276771770566,468.4319844308316
labeled-data/2-07-2023_geoF1_winnow2/img69.png,693.646101973301,532.4865906298928,709.6597535230663,539.9596280197833,701.1191393631915,564.5138937294234,612.5102674544903,622.1630393085784,337.07546079852744,591.2033129790321,340.27819110848054,541.0272047897677,486.5362085963368,422.5261833215045,538.84747032557,478.0401753606908,491.8740924462585,523.945976470018,442.7655610269783,472.70229151076904
labeled-data/2-07-2023_geoF1_winnow2/img74.png,698.9839858232228,537.8244744798146,712.8624838330194,550.6353957196268,701.1191393631915,568.7842008093608,610.3751139145216,631.7712302384375,337.07546079852744,598.6763503689226,336.0078840285431,541.0272047897677,494.00924598622726,421.4586065515201,536.7123167856013,479.1077521306752,485.4686318263524,523.945976470018,436.3601004070722,468.4319844308316
labeled-data/2-07-2023_geoF1_winnow2/img75.png,690.443371663348,538.8920512497989,710.7273302930507,550.6353957196268,701.1191393631915,574.1220846592826,607.1723836045686,629.6360766984689,328.53484663865265,600.8115039088914,328.53484663865265,552.7705492595956,483.33347828638375,429.99922071139497,537.7798935555857,472.70229151076904,487.60378536632106,520.7432461600649,433.15737009711916,475.90502182072214
