scorer,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina,angelina
labeled-data/2-07-2023_geoF1_winnow1/img119.png,722.5611248519917,346.0067953111371,742.8780043512534,357.8583083523731,735.2591745390303,397.64553070509396,632.8282403969195,439.12582634941987,372.94149013553044,388.3336276012657,377.1741733645433,334.1552822699012,525.318086379993,226.6451282529748,576.1102851281472,276.5907903553264,518.5457932135724,327.3829891034806,477.06549756924653,279.9769369385367
labeled-data/2-07-2023_geoF1_winnow1/img147.png,734.4126378932278,343.4671853737294,751.3433708092791,354.4721617691629,742.8780043512534,384.9474810180554,659.0708764167991,437.4327530578147,375.4811000729382,399.338603996699,392.41183298898954,323.9968425202703,540.5557460044392,223.25898166976452,583.7291149403703,273.2046437721161,530.3973062548084,326.5364524576781,484.68432738146964,277.437327001129
labeled-data/2-07-2023_geoF1_winnow1/img162.png,735.2591745390303,338.387965498914,753.8829807466868,351.9325518317552,747.1106875802664,373.942504622622,643.8332167923527,433.2000698288018,379.713783301951,395.1059207676862,394.1049062805947,348.54640524854483,533.7834528380188,224.1055183155671,589.6548714609883,277.437327001129,543.095355941847,320.6106959370601,487.2239373188774,278.2838636469316
labeled-data/2-07-2023_geoF1_winnow1/img176.png,744.5710776428587,336.6948922073089,764.0414204963176,342.6206487279269,756.4225906840945,374.7890412684245,651.4520466045758,429.8139232455916,392.41183298898954,386.6405543096605,395.7979795721998,338.38796549891407,546.4815025250573,224.9520549613697,596.427164627409,269.8184971889059,545.6349658792547,315.5314760622446,492.3031571936928,273.2046437721161
labeled-data/2-07-2023_geoF1_winnow1/img202.png,755.5760540382919,333.3087456240986,773.353323600146,347.69986860274236,765.7344937879229,379.8682611432399,669.2293161664297,431.50699653719676,398.3375895096076,396.7989940592914,407.6494926134359,353.62562512336035,548.1745758166624,221.56590837815946,604.045994439632,268.1254238973008,553.2537956914778,314.6849394164421,505.8477435265339,279.1304002927342
labeled-data/2-07-2023_geoF1_winnow1/img216.png,760.6552739131073,331.61567233249355,784.3582999955792,348.54640524854494,774.1998602459483,379.86826114324,664.1500962916143,431.50699653719676,417.8079323630667,389.18016424706826,416.96139571726417,332.4622089782961,553.2537956914778,219.8728350865543,618.4371174182756,267.2788872514982,556.6399422746881,313.83840277063956,513.466573338757,278.2838636469316
labeled-data/2-07-2023_geoF1_winnow1/img225.png,774.1998602459483,325.68991581187555,793.6702030994074,344.31372201953207,786.0513732871843,376.48211456002974,687.8531223740863,422.19509343336847,420.3475423004743,386.6405543096606,426.27329882109234,329.07606239508584,567.6449186701215,213.94707856593635,621.8232640014859,257.12044750186743,571.0310652533317,309.60571954162674,523.6250130883878,266.43235060569566
labeled-data/2-07-2023_geoF1_winnow1/img238.png,780.9721534123689,329.92259904088843,794.51673974521,340.08103879051924,784.3582999955792,359.55138164397835,687.0065857282837,419.65548349596077,428.81290875850004,372.2494313310169,440.66442179973603,326.53645245767814,583.7291149403702,212.25400527433123,634.5213136885244,254.58083756445973,587.1152615235806,308.75918289582415,538.0161360670314,266.43235060569566
labeled-data/2-07-2023_geoF1_winnow1/img251.png,797.0563496826178,323.99684252027043,817.3732291818795,338.38796549891407,808.9078627238538,377.32865120583233,705.6303919359403,427.27431330818393,437.2782752165257,382.40787108064774,450.8228615493668,329.9225990408884,600.6598478564217,217.33322514914659,648.9124366671681,257.96698414766996,592.194481398396,311.29879283323186,547.3280391708597,260.50659408507767
labeled-data/2-07-2023_geoF1_winnow1/img264.png,804.6751794948409,335.00181891570384,836.8837754715423,348.85764855531824,810.9797541099836,429.4479372357229,702.566627670868,442.87965201579027,443.5264140552816,392.03101749124926,445.4452304524341,345.0200157610132,590.3158684374473,220.29694994610128,645.9615439548695,267.3079516763373,597.9911340260571,317.1971780023021,546.1830913029398,272.1049926692186
labeled-data/2-07-2023_geoF1_winnow1/img271.png,791.7915901384588,341.18238296670825,823.4520606914748,352.6952813496232,795.6292229327637,420.81326344853665,698.7289948765629,435.20438642718034,432.0135156723667,386.2745682997918,437.76996486382416,329.6694845837933,576.8841536573798,225.09399093898247,639.2456865648358,276.90203366209977,577.8435618559561,323.9130353923358,534.6701929200249,278.8208500592523
labeled-data/2-07-2023_geoF1_winnow1/img279.png,773.5628343655101,342.1417911652845,800.4262639256451,358.4517305410807,785.075732748425,411.2191814627742,678.5814227064618,446.7172848100953,422.4194336866042,385.31516010121555,428.17588287806166,346.9388321581657,567.2900716716173,232.76925652759246,620.0575225933108,280.73966645640473,566.3306634730411,331.5883009809458,522.1978863385337,281.699074654981
labeled-data/2-07-2023_geoF1_winnow1/img283.png,761.0905277840188,345.0200157610132,794.6698147341876,364.20817973253816,774.5222425640864,408.34095686704546,703.5260358694443,439.04201922148536,413.78475989941796,410.259773264198,424.3382500837567,361.3299551368094,558.6553978844311,229.89103193186372,610.4634406075484,276.90203366209977,561.5336224801598,329.6694845837933,511.6443961541951,280.73966645640473
labeled-data/2-07-2023_geoF1_winnow1/img292.png,739.0241392167652,345.0200157610132,767.8063851740526,356.53291414392817,754.3746703939853,392.03101749124926,697.7695866779868,432.3261618314516,399.3936369207743,412.17858966135043,405.1500861122318,357.4923223425044,542.3454585086349,234.68807292474497,591.2752766360234,279.7802582578285,546.1830913029398,323.9130353923358,493.41564038124636,278.8208500592523
labeled-data/2-07-2023_geoF1_winnow1/img298.png,732.3082818267317,341.18238296670825,753.415262195409,352.6952813496232,742.8617720110703,381.4775273069105,690.0943210893768,423.6914880442653,389.7995549350119,385.3151601012155,386.92133033928314,345.9794239595894,534.670192920025,230.8504401304399,583.6000110474135,282.6584828535572,529.8731519271437,325.83185178948827,480.9433337997552,280.7396664564047
labeled-data/2-07-2023_geoF1_winnow1/img300.png,728.4706490324265,341.1823829667082,752.4558539968327,355.5735059453518,744.7805884082229,380.51811910833425,676.6626063093092,421.7726716471128,382.1242893464019,392.99042568982543,394.5965959278931,328.71007638521695,524.1167027356862,230.8504401304399,579.7623782531084,282.65848285355713,519.319661742805,324.872443590912,480.9433337997552,279.78025825782845
labeled-data/2-07-2023_geoF1_winnow1/img308.png,718.8765670466641,334.4665255766744,743.8211802096466,349.81705675389435,731.3488736281554,379.558710909758,667.0685243235469,418.8944470513841,367.7331663677582,392.99042568982543,385.00251394213063,336.38534197382694,516.4414371470763,230.8504401304399,570.168296267346,283.6178910521334,519.319661742805,321.99421899518325,469.4304354168403,277.86144186067594
labeled-data/2-07-2023_geoF1_winnow2/img02.png,664.8215291837236,502.5944410703309,688.3082181233793,511.13505523020575,676.5648736535514,547.4326654096737,596.496615904725,598.6763503689226,298.6426970790908,581.595122049173,295.43996676913775,532.4865906298928,457.7116358067592,395.8367640718957,507.8877439960238,441.74256518122286,460.91436611671236,497.25655722040915,410.73825792744776,444.9452954911759
labeled-data/2-07-2023_geoF1_winnow2/img03.png,664.8215291837236,507.9323249202527,682.9703342734575,513.2702087701745,684.0379110434419,547.4326654096737,598.6317694446938,600.8115039088914,297.5751203091064,575.1896614292668,308.25088800894997,516.4729390801275,453.4413287268219,394.76918730191136,507.8877439960238,444.9452954911759,453.4413287268219,494.0538269104561,417.14371854735384,453.4859096510507
labeled-data/2-07-2023_geoF1_winnow2/img06.png,663.7539524137392,510.06747846022137,689.3757948933637,517.5405158501119,681.9027575034733,550.6353957196268,607.1723836045686,602.94665744886,300.7778506190595,582.6626988191574,310.3860415489187,529.2838603199398,474.7928641265089,401.17464792181744,517.4959349258829,449.2156025711133,464.1170964266654,490.85109660050307,415.0085650073852,442.8101419512072
labeled-data/2-07-2023_geoF1_winnow2/img08.png,669.091836263661,508.99990169023704,692.5785252033168,523.945976470018,682.9703342734575,550.6353957196268,618.9157280743964,599.743927138907,293.30481322916904,574.1220846592826,316.79150216882476,521.8108229300492,465.18467319664967,408.6476853117079,515.3607813859143,453.4859096510507,461.98194288669663,500.4592875303622,421.41402562729127,454.5534864210351
labeled-data/2-07-2023_geoF1_winnow2/img12.png,672.294566573614,516.4729390801275,700.0515625932072,525.0135532400022,682.9703342734575,551.702972489611,614.6454209944591,604.0142342188444,315.72392539884044,591.2033129790321,312.52119508888734,535.6893209398459,466.25224996663405,407.5801085417236,524.9689723157734,451.35075611108203,468.3874035066028,505.797171380284,425.6843327072287,455.6210631910194
labeled-data/2-07-2023_geoF1_winnow2/img15.png,677.6324504235358,516.4729390801275,696.8488322832542,529.2838603199398,689.3757948933637,555.9732795695486,626.3887654642868,605.0818109888287,316.79150216882476,580.5275452791886,321.0618092487622,525.0135532400022,467.31982673661844,411.850415621661,523.9013955457891,462.02652381092554,471.59013381655586,506.8647481502683,428.88706301718173,459.8913702709568
labeled-data/2-07-2023_geoF1_winnow2/img16.png,675.4972968835671,520.7432461600649,700.0515625932072,529.2838603199398,687.240641353395,555.9732795695486,624.2536119243182,605.0818109888287,312.52119508888734,583.7302755891417,315.72392539884044,522.8783997000337,471.59013381655586,416.12072270159837,523.9013955457891,456.6886399610038,476.92801766647756,507.9323249202527,421.41402562729127,451.35075611108203
labeled-data/2-07-2023_geoF1_winnow2/img23.png,676.5648736535514,523.945976470018,697.9164090532385,533.5541673998771,690.443371663348,558.1084331095173,625.3211886943026,606.1493877588131,310.3860415489187,591.2033129790321,323.1969627887309,523.945976470018,471.59013381655586,418.2558762415671,527.1041258557422,462.02652381092554,479.0631712064463,504.7295946102996,426.7519094772131,459.8913702709568
labeled-data/2-07-2023_geoF1_winnow2/img29.png,675.4972968835671,527.1487067799711,697.9164090532385,537.8244744798146,684.0379110434419,570.9193543493295,612.5102674544903,613.6224251487035,328.53484663865265,602.94665744886,319.9942324787778,527.148706779971,474.7928641265089,421.4586065515201,531.3744329356796,464.16167735089425,484.401055056368,516.4729390801275,429.9546397871661,467.3644076608473
labeled-data/2-07-2023_geoF1_winnow2/img32.png,682.9703342734575,528.2162835499554,702.1867161331759,539.9596280197833,692.5785252033168,561.3111634194703,606.1048068345842,621.095462538594,323.1969627887309,608.2845412987818,326.39969309868394,544.2299350997207,469.4549802765871,421.4586065515201,533.5095864756482,470.56713797080033,480.1307479764306,515.4053623101431,436.3601004070722,462.02652381092554
labeled-data/2-07-2023_geoF1_winnow2/img33.png,684.0379110434419,529.2838603199398,701.1191393631915,539.9596280197833,692.5785252033168,569.8517775793451,603.9696532946155,624.2981928485472,309.3184647789343,582.6626988191574,326.39969309868394,522.8783997000337,477.99559443646194,423.59376009148883,533.5095864756482,468.4319844308316,482.26590151639937,514.3377855401588,438.49525394704096,462.02652381092554
labeled-data/2-07-2023_geoF1_winnow2/img35.png,686.1730645834106,529.2838603199398,703.2542929031603,538.8920512497989,695.7812555132698,569.8517775793451,602.9020765246312,625.3657696185314,311.453618318903,580.5275452791886,324.2645395587152,538.8920512497989,485.4686318263524,418.2558762415671,532.4420097056638,466.29683089086296,475.8604408964933,517.5405158501119,435.2925236370878,466.29683089086296
labeled-data/2-07-2023_geoF1_winnow2/img37.png,684.0379110434419,529.2838603199398,706.4570232131133,542.0947815597519,698.9839858232228,570.9193543493295,606.1048068345842,625.3657696185314,308.25088800894997,577.3248149692356,333.8727304885744,530.351437089924,483.33347828638375,424.6613368614732,536.7123167856013,457.7562167309881,482.26590151639937,513.2702087701745,433.15737009711916,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img40.png,689.3757948933637,531.4190138599084,708.592176753082,543.1623583297363,698.9839858232228,578.3923917392199,613.5778442244747,624.2981928485472,318.9266557087935,586.9330058990947,330.67000017862136,550.6353957196268,484.401055056368,420.3910297815358,534.5771632456326,470.56713797080033,494.00924598622726,512.2026320001901,437.4276771770566,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img45.png,692.5785252033168,531.4190138599084,716.0652141429724,546.3650886396894,703.2542929031603,583.7302755891417,605.0372300645998,631.7712302384375,314.65634862885605,588.0005826690791,325.3321163286996,543.1623583297363,492.9416692162429,422.5261833215045,540.9826238655387,468.4319844308316,492.9416692162429,518.6080926200962,439.56283071702524,463.09410058090987
labeled-data/2-07-2023_geoF1_winnow2/img47.png,693.646101973301,528.2162835499554,708.592176753082,545.297511869705,706.4570232131133,585.8654291291105,614.6454209944591,631.7712302384375,323.1969627887309,585.8654291291105,336.0078840285431,542.0947815597519,494.00924598622726,422.5261833215045,546.3205077154605,476.97259859070647,497.2119762961803,518.6080926200962,448.1034448769001,479.1077521306752
labeled-data/2-07-2023_geoF1_winnow2/img51.png,691.5109484333324,535.6893209398459,718.2003676829412,541.0272047897677,707.5245999830977,585.8654291291105,619.9833048443808,626.4333463885158,322.1293860187465,570.9193543493295,343.4809214184336,526.0811300099867,481.198324746415,423.59376009148883,540.9826238655387,464.16167735089425,499.34712983614895,519.6756693900805,448.1034448769001,476.97259859070647
labeled-data/2-07-2023_geoF1_winnow2/img53.png,695.7812555132698,535.6893209398459,720.3355212229098,545.297511869705,707.5245999830977,588.0005826690791,616.7805745344277,628.5684999284845,325.3321163286996,561.3111634194703,338.14303756851183,534.6217441698615,482.26590151639937,420.3910297815358,539.9150470955543,467.3644076608473,497.2119762961803,515.4053623101431,443.83313779696266,466.29683089086296
labeled-data/2-07-2023_geoF1_winnow2/img56.png,689.3757948933637,535.6893209398459,717.1327909129568,539.9596280197833,708.592176753082,579.4599685092043,605.0372300645998,632.8388070084219,325.3321163286996,569.8517775793451,333.8727304885744,542.0947815597519,490.8065156762742,422.5261833215045,545.2529309454761,469.499561200816,490.8065156762742,519.6756693900805,435.2925236370878,465.2292541208786
labeled-data/2-07-2023_geoF1_winnow2/img60.png,690.443371663348,531.4190138599084,712.8624838330194,538.8920512497989,705.3894464431289,569.8517775793451,608.2399603745529,629.6360766984689,328.53484663865265,583.7302755891417,338.14303756851183,536.7568977098301,490.8065156762742,427.86406717142626,543.1177774055075,473.7698682807534,487.60378536632106,525.0135532400022,437.4276771770566,469.499561200816
labeled-data/2-07-2023_geoF1_winnow2/img62.png,692.5785252033168,533.5541673998771,711.7949070630351,541.0272047897677,704.3218696731446,563.446316959439,625.3211886943026,616.8251554586566,323.1969627887309,582.6626988191574,331.7375769486057,544.2299350997207,490.8065156762742,427.86406717142626,539.9150470955543,474.83744505073776,489.73893890628983,516.4729390801275,435.2925236370878,464.16167735089425
labeled-data/2-07-2023_geoF1_winnow2/img65.png,694.7136787432854,531.4190138599084,709.6597535230663,539.9596280197833,704.3218696731446,559.1760098795016,624.2536119243182,616.8251554586566,338.14303756851183,595.4736200589696,337.07546079852744,545.297511869705,486.5362085963368,426.79649040144193,544.1853541754917,476.97259859070647,487.60378536632106,521.8108229300492,437.4276771770566,468.4319844308316
labeled-data/2-07-2023_geoF1_winnow2/img69.png,693.646101973301,532.4865906298928,709.6597535230663,539.9596280197833,701.1191393631915,564.5138937294234,612.5102674544903,622.1630393085784,337.07546079852744,591.2033129790321,340.27819110848054,541.0272047897677,486.5362085963368,422.5261833215045,538.84747032557,478.0401753606908,491.8740924462585,523.945976470018,442.7655610269783,472.70229151076904
labeled-data/2-07-2023_geoF1_winnow2/img74.png,698.9839858232228,537.8244744798146,712.8624838330194,550.6353957196268,701.1191393631915,568.7842008093608,610.3751139145216,631.7712302384375,337.07546079852744,598.6763503689226,336.0078840285431,541.0272047897677,494.00924598622726,421.4586065515201,536.7123167856013,479.1077521306752,485.4686318263524,523.945976470018,436.3601004070722,468.4319844308316
labeled-data/2-07-2023_geoF1_winnow2/img75.png,690.443371663348,538.8920512497989,710.7273302930507,550.6353957196268,701.1191393631915,574.1220846592826,607.1723836045686,629.6360766984689,328.53484663865265,600.8115039088914,328.53484663865265,552.7705492595956,483.33347828638375,429.99922071139497,537.7798935555857,472.70229151076904,487.60378536632106,520.7432461600649,433.15737009711916,475.90502182072214
labeled-data/3-02-2023_geoG1_winnow1/img006.png,848.5266289870414,496.1191882069597,869.882867368094,525.3435144126106,854.1466917188974,551.1958029791481,782.2098887511412,580.420129184799,445.00612483978415,537.7076524226937,468.61038831357916,490.49912547510377,640.5843079083712,360.11367009604567,694.5369101341884,403.9501594045221,652.9484459184544,453.40671144485447,592.2517684144101,410.69423468274925
labeled-data/3-02-2023_geoG1_winnow1/img009.png,844.0305788015567,512.9793764025276,863.1387920898669,525.3435144126106,849.6506415334126,552.3198155255193,759.7296378237174,591.6602546485109,453.9982252107537,541.0796900618072,464.1143381280944,481.50702510413424,634.9642451765153,362.3616951887881,688.9168474023325,405.0741719508933,643.9563455474848,452.28269889848326,591.1277558680389,411.8182472291204
labeled-data/3-02-2023_geoG1_winnow1/img016.png,839.5345286160718,514.1033889488988,859.7667544507533,541.0796900618072,844.0305788015567,565.8079660819735,754.1095750918614,599.5283424731092,460.74230048898085,547.8237653400345,467.48637576720796,487.12708783599015,634.9642451765153,365.73373282790163,684.4207972168476,418.5623225073476,627.096157351917,454.53072399122567,583.2596680434406,414.0662723218628
labeled-data/3-02-2023_geoG1_winnow1/img023.png,820.4263153277617,521.9714767734971,846.2786038942991,538.831664969065,828.29440315236,557.9398782573751,758.6056252773462,591.6602546485109,448.37816247889776,536.5836398763225,456.2462503034961,491.6231380214749,623.7241197128034,367.981757920644,676.5527093922493,419.6863350537188,618.1040569809475,464.6468369085664,572.0195425797286,415.190284868234
labeled-data/3-02-2023_geoG1_winnow1/img027.png,809.1861898640498,521.9714767734971,829.4184156987312,542.2037026081784,811.4342149567922,572.5520413602006,721.5132112470969,601.7763675658516,442.7580997470418,534.3356147835802,453.9982252107537,484.8790627432478,614.7320193418338,376.9738582916135,659.6925211966815,427.5544228783171,605.7399189708643,464.6468369085664,559.6554045696456,415.190284868234
labeled-data/3-02-2023_geoG1_winnow1/img031.png,796.8220518539666,525.3435144126106,813.6822400495345,546.6997527936633,802.4421145858227,582.6681542775414,731.6293241644377,600.6523550194804,419.1538362732468,505.1112885779292,427.02192409784516,468.01887454767996,596.7478185998948,379.2218833843559,646.2043706402272,428.6784354246883,594.4997935071525,464.6468369085664,543.9192289204489,427.5544228783171
labeled-data/3-02-2023_geoG1_winnow1/img036.png,779.9618636583988,534.3356147835802,800.1940894930802,557.9398782573751,779.9618636583988,604.024392658594,704.6530230515291,609.6444553904499,384.3094473357399,539.9556775154362,398.9216104385654,481.50702510413424,581.0116429506982,382.5939210234695,623.7241197128034,427.5544228783171,570.8955300333574,469.14288709405116,530.4310783639946,425.3063977855747
labeled-data/3-02-2023_geoG1_winnow1/img040.png,766.4737131019446,535.4596273299514,792.3260016684819,562.4359284428599,772.0937758338005,593.9082797412533,684.4207972168476,615.2645181223058,386.5574724284823,535.4596273299514,395.5495727994518,484.8790627432478,572.0195425797286,382.5939210234695,622.6001071664322,432.05047306380186,565.2754673015015,475.8869623722783,523.6870030857675,426.4304103319459
labeled-data/3-02-2023_geoG1_winnow1/img046.png,755.2335876382326,539.9556775154362,774.3418009265429,560.1879033501175,758.6056252773461,586.040191916655,678.8007344849917,610.7684679368211,377.5653720575128,541.0796900618072,389.92951006759586,487.12708783599015,560.7794171160167,381.4699084770983,607.9879440636067,434.2984981565442,556.283366930532,479.25900001139183,512.4468776220556,435.4225107029154
labeled-data/3-02-2023_geoG1_winnow1/img052.png,749.6135249063767,542.2037026081784,767.5977256483158,560.1879033501175,749.6135249063767,578.1721040920565,675.4286968458781,608.5204428440787,371.9453093256568,557.9398782573751,388.80549752122465,492.7471505678461,550.6633041986761,383.7179335698407,602.3678813317508,433.17448561017306,554.0353418377896,472.5149247331647,503.45477725108606,433.17448561017306
labeled-data/3-02-2023_geoG1_winnow1/img054.png,749.6135249063766,537.7076524226936,766.4737131019444,565.8079660819734,752.9855625454902,575.9240789993141,666.4365964749086,616.3885306686769,371.9453093256568,562.4359284428599,382.06142224299754,511.85536385615626,545.0432414668201,383.71793356984057,600.1198562390084,428.6784354246882,554.0353418377897,480.3830125577629,506.8268148901996,434.29849815654416
labeled-data/3-02-2023_geoG1_winnow1/img065.png,747.3654998136342,542.2037026081784,778.8378511120277,570.3040162674581,733.87734925718,644.4888443279567,658.5685086503104,633.2487188642449,357.3331462228313,562.4359284428599,368.5732716865432,501.7392509388156,532.679103456737,390.46200884806774,587.7557182289254,430.9264605174306,543.9192289204489,473.6389372795358,495.5866894264877,434.29849815654416
labeled-data/3-02-2023_geoG1_winnow1/img078.png,742.8694496281496,523.0954893198682,765.3497005555732,544.4517277009209,739.497411989036,593.9082797412532,667.5606090212798,605.1484052049651,356.2091336764601,560.1879033501175,355.08512113008896,519.7234516807546,539.423178734964,382.5939210234694,585.507693136183,421.9343601464611,534.9271285494794,471.3909121867934,488.84261414826057,427.554422878317
labeled-data/3-02-2023_geoG1_winnow1/img088.png,742.8694496281496,506.23530112430035,765.3497005555732,524.2195018662394,746.2414872672632,565.8079660819734,665.3125839285374,599.5283424731091,351.7130834909754,555.6918531646327,370.8212967792856,512.9793764025275,534.9271285494794,375.84984574524225,592.25176841441,408.4462095900068,539.423178734964,466.89486200130864,491.090639241003,421.9343601464611
labeled-data/3-02-2023_geoG1_winnow1/img094.png,758.6056252773462,496.1191882069596,786.7059389366259,524.2195018662394,763.101675462831,563.5599409892311,676.5527093922494,588.2882170093972,367.44925914017205,589.4122295557684,387.68148497485345,524.2195018662394,540.5471912813352,357.8656450033032,601.2438687853796,400.5781217654084,567.5234923942439,456.77874908396797,504.5787897974572,424.1823852392034
labeled-data/3-02-2023_geoG1_winnow1/img096.png,761.9776629164598,494.9951756605884,788.9539640293683,517.4754265880122,769.845750741058,552.3198155255191,679.9247470313628,582.6681542775412,376.44135951114157,569.180003721087,393.3015477067094,512.9793764025275,555.1593543841607,363.48570773515917,613.6080067954626,405.0741719508932,558.5313920232743,454.53072399122556,506.8268148901996,410.69423468274914
labeled-data/3-02-2023_geoG1_winnow1/img106.png,788.9539640293683,477.01097491864937,809.1861898640498,496.1191882069596,799.0700769467089,530.9635771444665,733.87734925718,554.5678406182615,397.7975978921942,544.4517277009209,416.90581118050443,487.1270878359901,586.6317056825542,347.74953208596247,632.7162200837729,402.8261468581508,588.8797307752966,443.2905985275137,530.4310783639946,402.8261468581508
labeled-data/3-02-2023_geoG1_winnow1/img114.png,799.0700769467089,461.2747992694527,819.3023027813904,480.3830125577629,809.1861898640498,501.7392509388156,735.0013618035512,543.3277151545497,409.03772335590605,533.2116022372089,418.0298237268756,479.2590000113918,579.887630404327,342.12946935410656,637.2122702692577,388.21398375532533,601.2438687853796,443.2905985275137,542.7952163740777,400.5781217654084
labeled-data/3-02-2023_geoG1_winnow1/img121.png,803.5661271321937,453.4067114448544,823.7983529668752,465.7708494549375,812.5582275031634,486.0030752896189,745.117474720892,524.2195018662394,420.277848819618,511.85536385615626,427.0219240978451,454.53072399122556,586.6317056825542,333.13736898313704,647.3283831865983,387.0899712089542,602.3678813317508,424.1823852392034,538.2991661885928,388.21398375532533
labeled-data/3-02-2023_geoG1_winnow1/img128.png,804.690139678565,436.5465232492865,824.9223655132464,450.0346738057408,815.930265142277,473.6389372795358,750.7375374527478,514.1033889488987,422.52587391236034,500.6152383924444,429.2699491905875,436.5465232492865,584.3836805898118,320.7732309730539,651.8244333720831,374.72583319887104,601.2438687853796,420.81034760008987,543.9192289204489,384.8419461162118
labeled-data/3-02-2023_geoG1_winnow1/img133.png,806.9381647713074,425.30639778557463,829.4184156987312,446.66263616662724,823.7983529668752,473.6389372795358,743.9934621745208,520.8474642271258,436.0140244688146,503.98727603155794,432.64198682970107,443.2905985275137,590.0037433216676,319.64921842668275,652.9484459184544,366.8577453742727,603.491893878122,419.68633505371866,546.1672540131913,375.84984574524225
labeled-data/3-02-2023_geoG1_winnow1/img142.png,813.6822400495346,428.6784354246882,837.2865035233294,446.66263616662724,828.29440315236,478.1349874650206,763.101675462831,511.85536385615626,436.0140244688146,492.74715056784606,438.26204956155703,426.43041033194584,594.4997935071524,318.52520588031155,654.0724584648256,361.23768264241676,609.1119566099778,409.57022213637794,550.6633041986761,374.72583319887104
labeled-data/3-02-2023_geoG1_winnow1/img155.png,819.3023027813904,436.5465232492865,844.0305788015567,448.91066125936965,829.4184156987312,483.75505019687654,765.3497005555732,514.1033889488987,416.90581118050443,492.74715056784606,438.26204956155703,427.554422878317,590.0037433216676,315.153168241198,656.320483557568,369.10577046701513,612.4839942490914,411.81824722912035,554.0353418377897,374.72583319887104
